id,hostname,ip,name,speed,maxi_60,maxo_60,last_update
6478071,HLC9106.DATA.NX92348.PXE.02,10.60.221.100,port,20000000,5093,113,2023-05-08 15:54:22
6478086,HLC9106.DATA.NX92348.PXE.03,10.60.221.101,port,10000000,5144,157,2023-05-08 15:54:22
6478126,HLC9106.DATA.NX92348.PXE.04,10.60.221.102,port,20000000,5103,179,2023-05-08 15:54:22
6478141,HLC9106.DATA.NX92348.PXE.05,10.60.221.103,port,20000000,5151,191,2023-05-08 15:54:22
6478156,HLC9106.DATA.NX92348.PXE.06,10.60.221.104,port,20000000,5254,184,2023-05-08 15:54:22
6478171,HLC9106.DATA.NX92348.MGT.20,10.60.221.105,port,20000000,5877,2000,2023-05-08 15:54:22
6478186,HLC9106.DATA.NX92348.PXE.08,10.60.221.106,port,20000000,5156,195,2023-05-08 15:54:22
6478191,HLC9106.DATA.NX92348.PXE.09,10.60.221.107,port,20000000,5167,183,2023-05-08 15:54:22
6478206,HLC9106.DATA.NX92348.PXE.10,10.60.221.108,port,20000000,5176,187,2023-05-08 15:54:22
6478221,HLC9106.DATA.NX92348.PXE.11,10.60.221.109,port,20000000,5189,187,2023-05-08 15:54:22
6478236,HLC9106.DATA.NX92348.PXE.12,10.60.221.110,port,20000000,5155,186,2023-05-08 15:54:22
6478251,HLC9106.DATA.NX92348.PXE.13,10.60.221.111,port,20000000,5146,183,2023-05-08 15:54:22
6478266,HLC9106.DATA.NX92348.PXE.14,10.60.221.112,port,20000000,5162,190,2023-05-08 15:54:22
6478281,HLC9106.DATA.NX92348.PXE.15,10.60.221.113,port,20000000,5110,161,2023-05-08 15:54:22
6478296,HLC9106.DATA.NX92348.PXE.16,10.60.221.114,port,20000000,5035,133,2023-05-08 15:54:22
6478311,HLC9106.DATA.NX92348.PXE.17,10.60.221.115,port,20000000,5094,94,2023-05-08 15:54:22
6482346,HLC9106_DATA_NX93180_SERVICE_01,10.60.221.41,port,20000000,4147,2507,2023-05-08 15:54:21
6482351,HLC9106_DATA_NX93180_SERVICE_01,10.60.221.41,Ethernet1/7,10000000,2063,1286,2023-05-08 15:54:21
