id,hostname,ip,name,speed,maxi_60,maxo_60,last_update
6865706,HLC9106.CLOUD.CP15600.FWPUB.02,10.60.249.49,CPU5.0,0.1,0,5,2023-05-08 15:24:28
6865711,HLC9106.CLOUD.CP15600.FWPUB.02,10.60.249.49,CPU6.0,0.1,0,5,2023-05-08 15:24:28
6865716,HLC9106.CLOUD.CP15600.FWPUB.02,10.60.249.49,CPU7.0,0.1,0,5,2023-05-08 15:24:28
6865721,HLC9106.CLOUD.CP15600.FWPUB.02,10.60.249.49,CPU8.0,0.1,0,5,2023-05-08 15:24:28
6865726,HLC9106.CLOUD.CP15600.FWPUB.02,10.60.249.49,CPU9.0,0.1,0,11,2023-05-08 15:24:28
6865731,HLC9106.CLOUD.CP15600.FWPUB.02,10.60.249.49,CPU10.0,0.1,0,10,2023-05-08 15:24:28
6865736,HLC9106.CLOUD.CP15600.FWPUB.02,10.60.249.49,CPU11.0,0.1,0,9,2023-05-08 15:24:28
6865741,HLC9106.CLOUD.CP15600.FWPUB.02,10.60.249.49,CPU12.0,0.1,0,10,2023-05-08 15:24:28
6865746,HLC9106.CLOUD.CP15600.FWPUB.02,10.60.249.49,CPU13.0,0.1,0,4,2023-05-08 15:24:28
6865751,HLC9106.CLOUD.CP15600.FWPUB.02,10.60.249.49,CPU14.0,0.1,0,4,2023-05-08 15:24:28
6865756,HLC9106.CLOUD.CP15600.FWPUB.02,10.60.249.49,CPU15.0,0.1,0,4,2023-05-08 15:24:28
6865761,HLC9106.CLOUD.CP15600.FWPUB.02,10.60.249.49,CPU16.0,0.1,0,6,2023-05-08 15:24:28
6865766,HLC9106.CLOUD.CP15600.FWPUB.02,10.60.249.49,CPU17.0,0.1,0,10,2023-05-08 15:24:28
6865771,HLC9106.CLOUD.CP15600.FWPUB.02,10.60.249.49,CPU18.0,0.1,0,10,2023-05-08 15:24:28
6865776,HLC9106.CLOUD.CP15600.FWPUB.02,10.60.249.49,CPU19.0,0.1,0,9,2023-05-08 15:24:28
6865781,HLC9106.CLOUD.CP15600.FWPUB.02,10.60.249.49,CPU20.0,0.1,0,10,2023-05-08 15:24:28
6865786,HLC9106.CLOUD.CP15600.FWPUB.02,10.60.249.49,CPU21.0,0.1,0,4,2023-05-08 15:24:28
